Age,Screen_Time_Hours,Social_Media_Hours,Sleep_Hours,Study_Work_Hours,Physical_Activity_Min,App_Unlocks_Per_Day,Mood_Score,Addiction_Risk
42,8.241857124890924,6.89764106424226,7.2025601018643295,8.332152935116365,125,192,3,Medium
41,12.088429477758734,8.377701081122625,8.698660205316711,9.913577333744243,29,145,8,High
18,5.0957276011425074,8.810141939960385,8.266932425895519,5.708665544213604,113,124,9,Medium
33,7.807741199986808,7.1923880914951965,3.7117216014323344,7.868963602587237,39,166,6,Medium
40,7.309840825659156,7.031231823626364,6.913852022203437,9.499904939613867,140,130,1,Medium
17,5.600775741339164,1.0384188206964888,3.042285675006063,6.351299722078405,178,38,2,Low
33,12.58891583923284,1.5429027938526296,6.7985506641049875,6.87936341606241,133,237,3,Medium
34,3.1564130206129613,8.219345748713298,5.786121533549597,7.820798288641305,55,104,2,Medium
21,2.9436123137690497,2.7130369854245,5.946678314062998,2.6340699093150404,118,65,5,Low
34,8.499823959195767,3.8778680720622885,6.52815364711267,10.631865213579848,114,105,10,Medium
23,9.547424989804245,1.8803248599208298,7.455932287733517,10.666779357525394,90,56,6,Medium
15,3.5300503062193473,2.3539437014617306,7.376746815887666,4.814176728069842,124,122,4,Low
22,6.0793267493101135,7.866463736016959,3.2668741892800846,10.798225367722,17,159,10,Medium
21,13.305329958723668,2.9876663853976133,7.41896631780896,9.451948076587508,87,231,1,High
32,4.206026494978762,4.765832179509807,7.978895884014923,6.831914078537357,102,55,10,Low
22,9.688689127526123,1.940878044062773,3.4090357466136147,5.477640247280877,25,84,7,Medium
15,10.62194211806868,6.9403341100029365,4.937679604066118,5.993789202534246,161,205,8,High
25,6.825673093047074,7.418562474268024,7.752384460992184,7.34418915431269,148,26,4,Medium
42,13.18783782787458,3.9360770200377813,5.958640894210214,6.125207018915913,27,210,9,High
39,10.576537557844276,7.955093138166131,7.169346412859736,6.202383241091522,4,246,4,High
39,6.953019538191672,2.7791131932602013,6.0138948455888075,4.0312337362354675,105,125,3,Medium
32,8.401357623089222,7.073086689951483,8.869334698848997,9.078120051561907,81,159,1,Medium
37,10.003974764526308,7.434663523494312,8.617158437198169,8.095915729505707,7,179,2,High
44,8.698472345579837,9.702245088993374,4.686871451437194,11.919014870216227,111,208,2,High
24,,2.7070558192738043,5.315308930460964,3.412442042024702,161,172,2,Medium
17,5.639552609645215,1.3902495604061509,5.588075987011911,3.137383487350209,54,219,8,Medium
21,4.898514620725464,2.9988365117529727,3.6252259976615093,7.159322991358004,21,98,2,Medium
42,3.7799055634384358,1.667190867530131,5.424449681276677,3.5199076351007412,86,60,1,Low
30,1.4911785848397368,2.1120959306959417,7.6490869271197655,8.106211510666819,72,121,5,Low
40,1.5591815369407194,3.674087862631757,8.081377688694698,3.9611510866900805,52,227,6,Low
30,12.310717510420677,4.432912093859008,8.316796502629566,6.829984978710389,54,154,10,High
39,9.819110903276796,9.085380144638107,3.087354001028849,8.113114498424205,154,130,3,High
34,9.586921400674319,2.3583498292502,7.7328362324901505,6.580407890349235,122,65,6,Medium
42,8.990356646153518,9.731710271251554,6.015766106911407,5.1998530459718495,77,195,5,High
31,12.039848881023364,8.19645549401363,4.236954868971834,9.823160826127934,115,108,6,High
16,7.243470033653157,8.87397820398769,5.992470135068617,10.546580243258411,83,209,3,Medium
15,12.315340771257905,,8.065562800090754,4.780498342465729,153,131,4,High
30,5.672785340369109,7.655791372840647,5.605496206563757,10.133937346704773,40,180,3,Medium
44,13.047197556408177,7.993408400362081,8.942766483594143,5.916340198383159,72,88,9,High
26,10.082540741056121,4.659273817753386,6.70009910801103,6.876236384925247,70,113,2,Medium
19,4.343302768317555,5.349277229424318,5.93858201487445,4.317496878343322,74,85,5,Medium
19,8.333103981952126,9.358611554283026,4.769335967204105,8.257237757616227,176,204,5,Medium
41,7.929397299347322,4.09343115975017,3.066306375834187,3.0092671677695386,80,181,5,Medium
37,2.7926846824943414,0.8984971941099684,6.663290140135826,7.9163752597073955,103,97,1,Low
23,8.686157774757984,7.746166662010343,6.464973278138206,11.89718081833754,133,221,7,Medium
23,5.092213108320453,,6.1008861313951535,9.534663072226222,139,58,9,Medium
17,1.6805339685248315,8.241321642261461,6.226226723871978,10.950393086344251,0,104,9,Medium
33,13.332530050185344,1.2177370328041401,8.061134226863786,6.641955401945989,28,209,2,High
30,9.339374797835742,6.401703909520003,4.901219547841385,3.4210534030233135,89,203,3,Medium
30,12.399946114321011,2.853205935912201,6.301523664001243,4.884618938246914,71,138,9,Medium
17,9.788728065172291,9.081051647697599,7.079685755151278,2.4902967421813,50,44,7,High
34,,1.5441444275465839,4.258913561571366,7.018109724269486,29,184,5,Medium
38,7.664944940274548,8.509158090888098,8.548916490282144,8.496668718933538,63,203,1,Medium
36,9.784707884513303,,,6.244833059788922,121,58,3,Medium
38,13.483280227618689,0.7384248772214819,3.319772400936441,7.632048989835985,178,242,2,Medium
15,4.297702968582055,2.733064585398262,8.190640187627574,5.207022483221406,131,225,4,Low
38,12.37470176211353,3.663923138803496,8.579220872160727,2.8585809396551394,87,88,9,Medium
34,13.013011468825502,6.452023332212776,7.76202028934253,6.3199899244218845,94,236,6,High
25,9.715401690566434,1.7513836749300111,5.557347610162013,7.47797795361043,81,64,9,Medium
31,13.106466156217392,4.654634369115212,8.966261398306713,11.826347930886229,161,85,2,Medium
22,6.17242163720579,2.4405042199773006,3.746615396465466,5.472734045923962,58,118,2,Medium
18,13.389210288525756,8.625381554697102,6.219635048121452,8.77769657476997,32,131,2,High
20,10.136177403157673,0.9271818255373971,4.022344824435237,10.226244411622469,39,167,4,Medium
22,1.5460749764445547,3.8814084035409504,5.636092817077321,5.3539072770904985,72,157,10,Low
34,12.789346813647686,6.498053759706535,8.56454583975348,11.299312391371576,83,123,3,High
44,7.298146517431503,9.17433769149342,7.765566770409999,5.3883128716994975,39,25,10,Medium
17,6.984250802111827,8.745937515592004,7.69249164918204,11.698043097478198,174,125,6,Medium
30,8.364065877735246,9.004323995413055,,2.021569178726476,173,180,8,Medium
44,2.941999108025963,1.09710628998833,8.605621064661243,8.341733233886787,1,97,4,Low
39,7.0991586313761825,8.488770983902866,5.209565583923958,9.899262477501527,106,134,6,Medium
17,11.804653817330694,7.909169496169132,3.2398406143196254,4.800604189583123,166,173,7,High
39,1.2012719687876994,9.07310066811838,6.826807574765786,3.1705027370359513,20,233,3,Medium
43,4.547923084216826,3.459974538951013,5.1758856991553595,2.243684408842235,93,80,9,Low
32,1.031909623769975,9.161768509596984,3.9223493294130964,2.744069363624409,41,97,4,Medium
28,6.404247018948029,4.325090308321254,8.60794837232455,7.430340427630345,45,183,8,Medium
32,10.46810163641855,6.5239470124951,6.82343720420546,10.39167403545615,114,81,3,Medium
16,11.38403377849017,4.529700416466484,8.643178137061383,2.6313086526548863,114,127,3,Medium
36,13.287466894651086,4.562660089898686,6.497872093764491,3.1318037793176874,16,133,8,High
17,8.910559968620225,5.693051678551565,3.3831819577546334,2.0510300211409307,32,170,9,Medium
30,4.310149266487641,3.8813037413978138,3.1796430822622566,4.822773987635783,74,99,3,Medium
43,13.013923338777087,8.031001445557738,8.403368610013736,11.212463861110514,41,108,4,High
23,11.07910480044489,6.519567986444769,3.232367621272248,4.762879978632985,7,126,9,High
18,8.467570279040878,7.052679734619984,6.691054783096677,6.408144470101548,131,230,5,Medium
15,10.043322804346168,,4.7878548446541895,3.789573957516517,105,189,1,Medium
18,13.01611261509658,9.710965240573227,7.1259488346178035,3.1628453642676884,138,222,9,High
15,,6.771672928843171,4.708334572302876,3.8239444660798854,148,177,4,Medium
28,5.7888685986015425,2.3733607130387204,3.2233330226969397,4.1043283408107545,131,211,1,Medium
35,10.269366629758258,7.629657312974821,7.385030836793488,3.3028882578026577,12,172,9,High
30,1.5236161155600423,2.1502839804724156,4.8654157815812695,9.915530115032727,30,114,2,Low
34,6.023402303797556,1.1021565148453296,,6.77245638390396,131,142,9,Low
38,6.28219941399253,5.511757263385426,7.643194919611198,7.397694275614892,15,164,9,Medium
22,3.1688970474708507,5.758477564542298,7.216939810980033,5.746505752925574,114,109,8,Low
21,1.3001112471730123,2.2951729599501864,5.091426631227884,4.107428408530496,103,25,2,Low
17,2.7339560762906565,,7.486959955357784,2.9390166454231927,48,158,5,Low
31,9.510079445361717,9.48480830894762,8.554086042150514,2.7592570306458866,41,20,10,Medium
15,11.429754612727939,3.207530704831154,6.659847555096267,3.8514202574569083,85,96,9,Medium
30,13.846645405450664,1.9778965772710024,7.2210363638672606,10.501761932985959,55,35,5,Medium
26,5.502725540410426,9.929338607321814,8.195448838082259,4.165451895784174,79,94,3,Medium
41,8.791929889394321,3.371902595614434,8.06184369767567,5.548195917010419,113,105,8,Medium
33,13.182884568596585,6.962409894887747,5.109607964914695,7.727516437501641,88,119,3,High
36,3.171543157395984,2.6998217236730304,8.950203580658359,7.114131050087121,38,243,2,Low
37,10.329392622455655,5.726151371370699,3.171396000282304,8.65820629731518,172,86,2,Medium
36,10.814723530939121,4.169678872791348,8.920245430612578,3.943148295510546,47,174,1,Medium
28,2.1566819663013987,9.635002981012292,4.475982800319649,7.240489287058553,62,99,7,Medium
44,12.196242007379846,4.611655808229633,5.642622302731487,9.677491594402841,22,120,6,High
20,11.57036561244097,6.04965474972638,8.302132426948285,5.875069547543638,109,46,4,Medium
20,1.4342390855066478,9.475279526051398,4.46597303116451,11.718943983880617,44,246,5,Medium
27,,9.897725849410573,4.348689810540355,7.779494328927345,129,21,6,Medium
33,1.6386496205940801,1.4657544580474668,6.858652573128495,8.74826557818649,2,229,1,Low
36,5.351665913391709,8.426046764402695,7.232703153571661,6.590877396549543,20,67,1,Medium
22,7.62075687883904,4.130106694778863,3.0448241052061635,10.578508439527347,7,44,5,Medium
41,7.920520463410175,6.1508727089533215,5.702665415854721,6.5148692399668775,3,183,7,Medium
41,4.479667877002754,4.062956750074832,5.934653867283721,11.422803135846202,35,230,1,Medium
16,12.850759525283564,4.310603953720527,4.631011198331725,5.074905429885293,55,108,1,High
35,5.787416268334871,,6.2766582877734285,10.658194057520884,111,122,5,Low
44,1.5921520275495826,5.941281355064726,3.927465634032939,8.39353173676378,72,104,8,Low
15,4.902952450038023,5.693801486474885,,9.990546694056512,71,57,4,Medium
42,7.904422493074021,2.2988799911147986,,2.3770128459292152,77,187,1,Medium
29,6.306883693647016,5.646439078672444,8.242719227215824,4.772796517532524,52,31,3,Medium
15,4.559952748290369,9.744467884995318,,10.47078853808263,112,176,4,Medium
19,2.7072022469361263,,3.4490672360471875,5.183336934224487,179,90,4,Low
42,11.649138501250986,5.069334316041843,,9.126553533602724,137,140,6,Medium
43,13.949888147614494,9.202797863023065,8.385586925338183,11.921888145814231,119,176,9,High
30,5.284047735810467,5.965486386800405,6.025884257980092,3.771687496687029,145,115,2,Medium
33,5.961073574295851,1.7829559879141321,5.962151796618392,6.175459405037415,165,94,10,Low
18,9.034487820800441,5.701341654218336,8.94848147671373,3.6512671076614827,26,56,2,Medium
17,10.339739171562037,,6.817786725276258,3.5428645451090994,157,98,5,Medium
31,6.096383952446686,7.791295968102905,7.836173409997,8.330428265035916,73,237,5,Medium
31,12.764083720763598,9.68815503579973,6.878960911657272,3.9137603676747883,39,85,3,High
26,8.280051859975938,3.9277765531616375,4.325494119383465,6.826539489371538,103,209,9,Medium
42,6.855070993277103,4.631719861189348,4.704469103977595,11.779414736219692,141,48,6,Medium
44,9.406745791078766,4.5042164349669855,6.99423455249365,5.331294820387588,174,215,9,Medium
43,13.38645002723925,3.2103497700513777,5.736426780431468,10.736298466854626,134,117,7,Medium
28,11.329179827482172,8.044709666346996,5.4260867412968485,5.963650614180962,138,136,2,High
35,1.5201706969566164,6.368419161096461,3.134711720288359,4.628649106124418,158,118,10,Low
20,5.320028839619475,1.1084897901373163,8.306214404392177,5.362517031157429,127,93,1,Low
17,7.117080904365896,8.468660182719788,8.306986739020722,3.27686477343791,153,117,8,Medium
42,5.088728438718368,2.277338195955469,5.765826748348299,8.78985155953763,59,235,10,Medium
23,10.102438290795934,9.80193603623665,7.2044352517540915,7.090199446862135,149,241,4,High
19,11.741498948213554,4.078299820524375,4.066916122411867,8.138304631448765,69,216,7,High
38,10.50748623740853,6.356271647928076,6.022866147502764,5.030927777301216,83,152,4,High
43,13.861332728767579,1.2393243795122888,5.633193851399131,8.534649654097024,42,199,2,High
31,4.5431194226093785,3.7743011095393886,6.939681424869707,3.645988882916475,125,29,7,Low
28,12.37486343531748,8.122362594927424,5.817875406865224,8.524727160011986,156,54,7,High
35,10.96609464726832,5.033480673555955,5.990605696013773,2.8113815818427392,158,82,3,Medium
17,5.708323848255899,9.093733093668217,4.774274742080142,6.002731555530104,137,94,3,Medium
42,10.543619067540593,5.963815189982668,3.290539009827482,8.097530487071474,49,202,2,High
15,2.3529874334372103,9.321435856259603,8.502154554104344,10.553175446092103,77,164,9,Medium
34,11.26133527042718,9.834794116619284,3.0733897410445445,10.124150260948385,8,64,3,High
43,7.920297833632334,4.811998315423621,4.687946571367962,7.269500770175879,87,84,4,Medium
35,4.799772245220291,5.868987439489176,5.6856646931658075,10.833706973681432,91,75,2,Medium
37,9.525104923194341,8.431746110887063,4.914554125754416,7.059029652524404,28,247,7,High
15,9.341059983287318,2.6045635525902235,6.311507220379623,7.171667156215617,147,217,7,Medium
17,3.7233208953547963,8.68548095092054,5.769678091023097,9.205536466773474,50,71,1,Medium
32,1.3951663925498399,6.123241333584061,4.532857415181477,10.777823227711384,14,80,3,Low
39,6.63709362972176,7.392251286152991,3.5281207854326393,8.027164962920855,52,136,9,Medium
24,8.403654301477475,1.2586132153027294,3.825211623505017,11.441917559196536,167,241,1,Medium
36,12.39586861881778,,5.917920415542085,4.325860660526137,178,208,7,High
40,13.066818343418728,3.452475593449755,8.075673203914436,11.24309429032395,58,54,9,Medium
17,,8.1497066300735,3.603833351531881,4.216529552412192,95,32,8,Medium
22,10.799445288991084,5.336949113875716,7.063238311221064,7.264154971449862,120,198,1,Medium
28,6.71094254026396,3.108836180748515,7.752546875073655,9.960317962239664,147,148,5,Medium
38,10.69906803544761,9.551217121705713,4.6606336698883695,10.01584167296808,20,42,3,High
32,3.66241982420917,7.768092778259242,7.009436957111396,4.781592621694644,27,96,6,Medium
29,5.823841552445908,9.864017701799646,7.119947668097501,11.858952202966414,37,53,2,Medium
36,9.244963984576993,3.962464034915936,7.246756386158557,2.8060342211948477,133,126,8,Medium
37,1.2360535528920247,6.667586518645567,8.344854549596924,2.347827470655746,68,99,5,Low
16,10.391997034406401,6.310092439705404,5.391156386946632,10.415294590437338,108,211,7,High
41,11.861961516486168,7.031789040153628,4.462134826028558,10.1901891057538,110,30,8,High
24,6.188841594221369,0.8640073773926429,6.2630692073236185,9.128174464133533,23,110,3,Medium
16,6.8232514233031365,3.2713335768350538,3.375290239412492,10.507740241149271,34,112,10,Medium
40,12.066668758814902,9.138706951012669,5.003525581202712,3.3755925622735377,28,84,1,High
31,11.083510259238434,4.526290521286155,8.299350760283026,2.956875449297593,111,169,10,Medium
22,4.745943357433875,9.6261149512747,6.192345361465279,11.694026331109296,81,60,8,Medium
15,5.211689385300007,2.52828014012727,,8.242379927925455,175,172,3,Low
23,,9.975527748070348,4.594103464206186,11.198467471931323,149,26,8,High
25,8.321575201826096,7.127018635115557,4.502254108237048,11.064432242122313,157,104,9,Medium
36,3.1089844242544604,7.8757375286316345,4.419672128161915,8.531398393695,61,147,7,Medium
30,5.0290888199791635,4.270181135924091,7.975402008719291,8.284745129296567,41,173,5,Medium
21,12.699782599422504,9.116577151975898,8.910122233156859,5.599458039734788,142,101,5,High
43,24.86177652827169,,6.208790599638673,3.491100559519923,170,116,10,Medium
24,13.817666129911753,6.968914612134033,3.4790005030368794,8.866049526758754,8,70,2,High
37,10.971162889750003,1.400678577694717,7.506234275611141,10.178605699463965,19,43,8,Medium
40,13.245667617866673,6.500966658482487,,7.4462375003750365,67,29,4,High
17,3.8104514603161803,8.851250388490488,8.587369025937072,2.5086914011534693,64,32,2,Medium
32,11.029303372620035,2.193690668051887,6.7726520761283115,3.4491770569376925,145,242,5,Medium
39,1.2628277619213666,7.508396379031037,6.041284999552917,3.019603384152087,67,37,2,Low
